search_query,name,description,설명,url,type,usage_count,topic
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Pica MCP Server,Connect your AI applications to external tools and data sources seamlessly. Enhance your AI's capabilities by integrating with local services and APIs while maintaining user control. Experience a streamlined setup with Docker or manual installation options.,AI 애플리케이션을 외부 도구 및 데이터 소스에 원활하게 연결합니다. 사용자 제어를 유지하면서 로컬 서비스 및 API와 통합하여 AI의 기능을 향상합니다. Docker 또는 수동 설치 옵션으로 간소화된 설정을 경험하세요.,https://smithery.ai/server/@picahq/pica,Remote,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Stability AI,"Image generation, editing, and upscaling using Stability AI's API.","Stability AI의 API를 사용하여 이미지 생성, 편집 및 업스케일링.",https://smithery.ai/server/mcp-server-stability-ai,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Perplexity Server,"Integrate AI-powered research capabilities seamlessly. Perform web searches, retrieve documentation, and analyze code with ease.","AI 기반 연구 기능을 원활하게 통합합니다. 웹 검색을 수행하고, 문서를 검색하고, 코드를 쉽게 분석합니다.",https://smithery.ai/server/@wysh3/perplexity-mcp-server,Remote,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Dynamic Context Integration Server,"Enhance your applications by seamlessly integrating real-world data and tools. Access files, databases, and APIs dynamically to enrich your LLM interactions. Empower your agents with the ability to perform actions and retrieve information in real-time.","실제 데이터와 도구를 원활하게 통합하여 애플리케이션을 강화하세요. 파일, 데이터베이스 및 API에 동적으로 액세스하여 LLM 상호작용을 풍부하게 하세요. 에이전트에게 실시간으로 작업을 수행하고 정보를 검색할 수 있는 기능을 제공하세요.",https://smithery.ai/server/@dkdl9886/dkdl9886,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Airtable Integration Tool,"Connect your AI tools directly to Airtable. Query, create, update, and delete records using natural language, enabling seamless data management through a standardized interface. Enhance your productivity by integrating Airtable operations into your AI-powered applications effortlessly.","AI 도구를 Airtable에 직접 연결하세요. 자연어를 사용하여 레코드를 쿼리, 생성, 업데이트 및 삭제하여 표준화된 인터페이스를 통해 원활한 데이터 관리를 가능하게 합니다. Airtable 운영을 AI 기반 애플리케이션에 손쉽게 통합하여 생산성을 높이세요.",https://smithery.ai/server/@mh8974/airtable-mcp,Remote,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",AI Integration Server,Enhance your applications with intelligent responses and data manipulation capabilities. Seamlessly connect to various data sources and tools to enrich user interactions and automate tasks. Experience the power of AI in your workflows with ease and efficiency.,지능형 응답 및 데이터 조작 기능으로 애플리케이션을 강화하세요. 다양한 데이터 소스 및 도구에 원활하게 연결하여 사용자 상호 작용을 풍부하게 하고 작업을 자동화하세요. 워크플로에서 AI의 힘을 쉽고 효율적으로 경험하세요.,https://smithery.ai/server/@sabrikuc/ai,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Work Server,Integrate your applications with real-world data and tools seamlessly. Enhance your workflows by allowing your agents to access and manipulate external resources dynamically. Experience a standardized and secure way to bridge your LLMs with various data sources and actions.,실제 데이터 및 도구와 애플리케이션을 원활하게 통합하세요. 에이전트가 외부 리소스에 동적으로 액세스하고 조작할 수 있도록 하여 워크플로를 개선하세요. 다양한 데이터 소스 및 작업과 LLM을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@linyongfei001/work,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Anki Integration,"Manage your Anki flashcards effortlessly with AI assistance. Create, update, and organize decks and cards using simple commands, enhancing your learning experience. Integrate seamlessly with Anki and AnkiConnect for a powerful study tool.","AI 지원으로 Anki 플래시카드를 손쉽게 관리하세요. 간단한 명령을 사용하여 덱과 카드를 만들고, 업데이트하고, 정리하여 학습 경험을 향상하세요. 강력한 학습 도구를 위해 Anki와 AnkiConnect와 완벽하게 통합하세요.",https://smithery.ai/server/@jasperket/clanki,Local,,1
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",MCP Server,Integrate your applications with external data and tools seamlessly. Enhance your workflows by allowing your language models to interact with real-world resources and perform actions dynamically. Experience a standardized and secure way to bridge LLMs with various data sources and functionalities.,애플리케이션을 외부 데이터 및 도구와 원활하게 통합합니다. 언어 모델이 실제 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선합니다. 다양한 데이터 소스 및 기능을 사용하여 LLM을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@pangweiwei/mcp,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Linear Integration Server,"Integrate your AI models with Linear for seamless issue tracking and project management. Create, search, and manage issues effortlessly while enhancing your workflow. Streamline your project management tasks with powerful tools at your fingertips.","원활한 이슈 추적 및 프로젝트 관리를 위해 AI 모델을 Linear와 통합하세요. 워크플로를 개선하는 동시에 이슈를 손쉽게 생성, 검색 및 관리하세요. 손끝에서 강력한 도구를 사용하여 프로젝트 관리 작업을 간소화하세요.",https://smithery.ai/server/@MadeByNando/MCP-linear-Server,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 프로토콜로 복잡한 상호작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@970319330/w970319330,Local,,4
