search_query,name,description,설명,url,type,usage_count,topic
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Model Context Protocol Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized approach.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 접근 방식으로 복잡한 상호 작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@code1984/mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Model Context Protocol Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized approach.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 접근 방식으로 복잡한 상호 작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@rflowapt/mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Model Context Protocol Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized approach.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 접근 방식으로 복잡한 상호 작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@elz-ming/mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Monsoft MCPs,Enhance your AI assistant's capabilities by integrating advanced Model Context Protocols. Access external resources and perform additional functions seamlessly. Join the community in advancing AI technology with these powerful tools.,고급 모델 컨텍스트 프로토콜을 통합하여 AI 어시스턴트의 역량을 강화하세요. 외부 리소스에 액세스하고 추가 기능을 원활하게 수행하세요. 이러한 강력한 도구로 AI 기술을 발전시키는 커뮤니티에 참여하세요.,https://smithery.ai/server/@Monsoft-Solutions/model-context-protocols,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Model Context Protocol Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized approach.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 접근 방식으로 복잡한 상호 작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@centerhost/mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,2
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Enhanced SSH,"A powerful SSH server enabling secure remote command execution with persistent TMUX sessions, multi-window support, and smart session recovery.","지속적인 TMUX 세션, 다중 창 지원, 스마트 세션 복구를 통해 안전한 원격 명령 실행을 가능하게 하는 강력한 SSH 서버입니다.",https://smithery.ai/server/@essential-mcp/server-enhanced-ssh,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Model Context Protocol Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized approach.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 접근 방식으로 복잡한 상호 작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@OlivierAlter/mcp-smithery,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,QUANT AGI Tool Development,Empower your agents with advanced quantitative analysis and decision-making capabilities. Leverage sophisticated algorithms to enhance performance and insights in your applications. Transform data into actionable intelligence seamlessly and efficiently.,고급 정량적 분석 및 의사 결정 기능으로 에이전트를 강화하세요. 정교한 알고리즘을 활용하여 애플리케이션의 성능과 통찰력을 향상하세요. 데이터를 원활하고 효율적으로 실행 가능한 인텔리전스로 변환하세요.,https://smithery.ai/server/@IAM-timmy1t/quant_agi_td,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,NetContextServer,Empower your AI coding assistant to deeply understand your .NET codebase for more accurate code suggestions and enhanced productivity. Integrate seamlessly with Cursor AI and leverage advanced features like semantic code search and intelligent navigation. Experience built-in security and fast indexing for large projects.,AI 코딩 어시스턴트가 .NET 코드베이스를 심층적으로 이해하여 더 정확한 코드 제안과 향상된 생산성을 제공하도록 하세요. Cursor AI와 완벽하게 통합하고 의미론적 코드 검색 및 지능형 탐색과 같은 고급 기능을 활용하세요. 대규모 프로젝트를 위한 기본 제공 보안 및 빠른 인덱싱을 경험하세요.,https://smithery.ai/server/@willibrandon/NetContextServer,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Model Context Protocol Servers,"Enable seamless integration of Large Language Models with various tools and data sources. Leverage a collection of reference implementations to enhance your applications with secure, controlled access to external resources. Start building your own MCP servers or utilize existing ones to empower your AI solutions.",다양한 도구 및 데이터 소스와 대규모 언어 모델의 원활한 통합을 활성화합니다. 참조 구현 컬렉션을 활용하여 외부 리소스에 대한 안전하고 제어된 액세스를 통해 애플리케이션을 강화합니다. 자체 MCP 서버를 구축하거나 기존 서버를 활용하여 AI 솔루션을 강화합니다.,https://smithery.ai/server/@xiyuefox/servers,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Model Context Protocol Server,Integrate external data and tools with language models. Enable dynamic interactions with real-world resources and actions.,외부 데이터와 도구를 언어 모델과 통합합니다. 실제 리소스와 작업과의 동적 상호 작용을 가능하게 합니다.,https://smithery.ai/server/@royhong0501/mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,ManusMCP,"Orchestrate specialized AI agents to collaboratively tackle complex tasks. Leverage the Model Context Protocol for seamless communication and shared context among agents, enhancing their capabilities and efficiency. Simplify your workflows with intelligent automation and expert assistance from diverse AI team members.",전문화된 AI 에이전트를 조직하여 복잡한 작업을 협업적으로 처리합니다. 에이전트 간의 원활한 커뮤니케이션과 공유 컨텍스트를 위해 Model Context Protocol을 활용하여 역량과 효율성을 향상합니다. 다양한 AI 팀 구성원의 지능형 자동화와 전문가 지원을 통해 워크플로를 간소화합니다.,https://smithery.ai/server/@mantrakp04/manusmcp,Local,,1
