Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,Figma API Integration,"Access Figma's powerful API to manage files, comments, and components seamlessly. Enhance your AI assistant's capabilities by integrating Figma functionalities directly into your workflows. Simplify your design collaboration and project management with easy API access.","Figma의 강력한 API에 액세스하여 파일, 주석 및 구성 요소를 원활하게 관리하세요. Figma 기능을 워크플로에 직접 통합하여 AI 어시스턴트의 기능을 강화하세요. 쉬운 API 액세스로 디자인 협업 및 프로젝트 관리를 간소화하세요.",https://smithery.ai/server/@ai-zerolab/mcp-figma,Remote,21.76k
,Desktop Commander,Execute terminal commands and manage processes seamlessly. Enhance your coding workflow with powerful file editing capabilities and real-time command output streaming.,터미널 명령을 실행하고 프로세스를 원활하게 관리합니다. 강력한 파일 편집 기능과 실시간 명령 출력 스트리밍으로 코딩 워크플로를 강화합니다.,https://smithery.ai/server/@MrGNSS/claudedesktopcommander,Remote,2.87k
,Gitingest MCP Server,"An MCP server for gitingest. It allows MCP clients like Claude Desktop, Cursor, Cline etc to quickly extract information about Github repositories including repository summaries, project directory structure, file contents, etc","gitingest를 위한 MCP 서버입니다. Claude Desktop, Cursor, Cline 등과 같은 MCP 클라이언트가 저장소 요약, 프로젝트 디렉토리 구조, 파일 내용 등을 포함하여 Github 저장소에 대한 정보를 빠르게 추출할 수 있습니다.",https://smithery.ai/server/@puravparab/gitingest-mcp,Remote,2.83k
,Firebase MCP Server,"Integrate Firebase services seamlessly with your AI models. Access authentication, Firestore, and storage capabilities through a standardized interface while ensuring secure operations and real-time data access.","Firebase 서비스를 AI 모델과 원활하게 통합하세요. 표준화된 인터페이스를 통해 인증, Firestore 및 스토리지 기능에 액세스하는 동시에 안전한 운영과 실시간 데이터 액세스를 보장하세요.",https://smithery.ai/server/@gannonh/firebase-mcp,Remote,2.76k
,MySQL Server,A Model Context Protocol server that provides read-only access to MySQL databases. This server enables LLMs to inspect database schemas and execute read-only queries.,MySQL 데이터베이스에 대한 읽기 전용 액세스를 제공하는 모델 컨텍스트 프로토콜 서버입니다. 이 서버를 사용하면 LLM이 데이터베이스 스키마를 검사하고 읽기 전용 쿼리를 실행할 수 있습니다.,https://smithery.ai/server/@benborla29/mcp-server-mysql,Remote,2.73k
,Unsplash Search,A simple MCP server for searching and integrating Unsplash images into your applications with advanced filtering capabilities.,고급 필터링 기능을 통해 Unsplash 이미지를 검색하고 귀하의 애플리케이션에 통합할 수 있는 간단한 MCP 서버입니다.,https://smithery.ai/server/@hellokaton/unsplash-mcp-server,Remote,2.59k
,Excel,Read and write spreadsheet data to MS Excel files.,스프레드시트 데이터를 MS Excel 파일로 읽고 씁니다.,https://smithery.ai/server/@negokaz/excel-mcp-server,Local,2.50k
,WinTerm,"Interact with the Windows command line interface programmatically. Execute commands, read outputs, and send control signals seamlessly through a standardized set of tools. Enhance your AI models' capabilities by integrating terminal interactions directly into your workflows.","Windows 명령줄 인터페이스와 프로그래밍 방식으로 상호 작용합니다. 표준화된 도구 세트를 통해 명령을 실행하고, 출력을 읽고, 제어 신호를 원활하게 보냅니다. 터미널 상호 작용을 워크플로에 직접 통합하여 AI 모델의 기능을 향상합니다.",https://smithery.ai/server/@capecoma/winterm-mcp,Remote,2.50k
,Ableton Live Integration,"Connect Claude AI to Ableton Live for prompt-assisted music production and track manipulation. Control MIDI and audio tracks, create clips, and manage sessions seamlessly with AI assistance.","Claude AI를 Ableton Live에 연결하여 즉각적인 음악 제작 및 트랙 조작을 지원하세요. AI의 도움으로 MIDI 및 오디오 트랙을 제어하고, 클립을 만들고, 세션을 원활하게 관리하세요.",https://smithery.ai/server/@ahujasid/ableton-mcp,Local,2.50k
,Web Research Server,"Bring real-time info into your conversations and easily research any topic. Utilize Google search integration, webpage content extraction, and session tracking to enhance your research capabilities. Capture screenshots and maintain a comprehensive record of your research sessions for better insights.","실시간 정보를 대화에 가져오고 모든 주제를 쉽게 조사하세요. Google 검색 통합, 웹페이지 콘텐츠 추출 및 세션 추적을 활용하여 조사 역량을 강화하세요. 스크린샷을 캡처하고 조사 세션에 대한 포괄적인 기록을 유지하여 더 나은 통찰력을 얻으세요.",https://smithery.ai/server/@oneshot-engineering/mcp-webresearch,Remote,2.48k
,Clear Thought MCP Server,Enhance problem-solving capabilities using systematic thinking and mental models.,체계적인 사고와 정신 모델을 활용해 문제 해결 능력을 향상시킵니다.,https://smithery.ai/server/@waldzellai/clear-thought,Remote,2.44k
,File Context Server,"Enable your LLMs to read, search, and analyze code files with advanced caching and real-time file watching capabilities. Streamline your code analysis and improve quality metrics effortlessly. Enhance your development workflow with powerful file operations and smart caching features.","고급 캐싱 및 실시간 파일 감시 기능을 통해 LLM이 코드 파일을 읽고, 검색하고, 분석할 수 있도록 하세요. 코드 분석을 간소화하고 품질 지표를 손쉽게 개선하세요. 강력한 파일 작업과 스마트 캐싱 기능으로 개발 워크플로를 강화하세요.",https://smithery.ai/server/@bsmi021/mcp-file-context-server,Remote,2.26k
,Redis Server,Provides tools for interacting with Redis databases.,Redis 데이터베이스와 상호작용하기 위한 도구를 제공합니다.,https://smithery.ai/server/redis-mcp,Remote,2.21k
,Replicate,Access Replicate models and predictions.,복제 모델과 예측에 액세스합니다.,https://smithery.ai/server/mcp-server-replicate,Remote,2.19k
,Any OpenAI Compatible API Integrations,"Integrate Claude with any OpenAI SDK Compatible Chat Completion API like OpenAI, Perplexity, Groq, xAI, PyroPrompts, etc.","Claude를 OpenAI, Perplexity, Groq, xAI, PyroPrompts 등과 같은 OpenAI SDK 호환 채팅 완성 API와 통합하세요.",https://smithery.ai/server/any-chat-completions-mcp-server,Remote,2.13k
,Supabase MCP Server,"Enable your favorite IDE to safely execute SQL queries, manage your database end-to-end, access Management API, and handle user authentication with built-in safety controls.","선호하는 IDE를 사용해 SQL 쿼리를 안전하게 실행하고, 데이터베이스를 종단간으로 관리하고, 관리 API에 액세스하고, 내장된 안전 제어 기능을 통해 사용자 인증을 처리하세요.",https://smithery.ai/server/@medieage/supabase-mcp-server,Remote,2.10k
,Oxylabs MCP,Fetch and process content from specified URLs using the Oxylabs Web Scraper API.,Oxylabs Web Scraper API를 사용하여 지정된 URL에서 콘텐츠를 가져오고 처리합니다.,https://smithery.ai/server/@oxylabs/oxylabs-mcp,Remote,2.08k
,Browser Automation Agent,"Automate browser interactions seamlessly with our agent. Leverage the power of the Model Context Protocol to enhance your web automation tasks. Experience state management, interactive element manipulation, and more for efficient browser automation.","에이전트와 원활하게 브라우저 상호작용을 자동화합니다. Model Context Protocol의 힘을 활용하여 웹 자동화 작업을 강화합니다. 효율적인 브라우저 자동화를 위해 상태 관리, 대화형 요소 조작 등을 경험하세요.",https://smithery.ai/server/@ashley-ha/mcp-manus,Remote,2.02k
,Think Tool Server,"Enhance your AI's reasoning capabilities with structured thinking. This server provides a dedicated space for complex problem-solving, leading to more accurate and reliable responses. Experience significant performance improvements in tasks requiring detailed analysis and adherence to policies.",구조화된 사고로 AI의 추론 능력을 강화하세요. 이 서버는 복잡한 문제 해결을 위한 전용 공간을 제공하여 더욱 정확하고 신뢰할 수 있는 응답을 제공합니다. 자세한 분석과 정책 준수가 필요한 작업에서 상당한 성능 향상을 경험하세요.,https://smithery.ai/server/@PhillipRt/think-mcp-server,Remote,199.28k
,Todoist MCP Server,MCP server for Todoist API integration,Todoist API 통합을 위한 MCP 서버,https://smithery.ai/server/@abhiz123/todoist-mcp-server,Remote,18.04k
,Gemini Thinking Server,"Leverage advanced analytical thinking capabilities to break down complex problems and generate thoughtful responses. Enhance your problem-solving process with insights, confidence levels, and alternative approaches, all while maintaining session persistence for ongoing analysis.","고급 분석적 사고 능력을 활용하여 복잡한 문제를 분해하고 사려 깊은 대응을 생성합니다. 통찰력, 자신감 수준 및 대안적 접근 방식으로 문제 해결 프로세스를 강화하는 동시에 지속적인 분석을 위한 세션 지속성을 유지합니다.",https://smithery.ai/server/@bartekke8it56w2/new-mcp,Remote,17.29k
,Notion API,Integrate and manage Notion databases and tasks using Notion's API.,Notion의 API를 사용하여 Notion 데이터베이스와 작업을 통합하고 관리합니다.,https://smithery.ai/server/notion-api-mcp,Remote,16.79k
,Brave Search,Integrate web search and local search capabilities with Brave.,Brave에 웹 검색과 로컬 검색 기능을 통합하세요.,https://smithery.ai/server/@smithery-ai/brave-search,Remote,155.66k
,Linear MCP Server,"A Model Context Protocol server for the Linear API, enabling LLM interaction with Linear issues.","선형 API를 위한 모델 컨텍스트 프로토콜 서버로, LLM과 선형 문제의 상호작용을 가능하게 합니다.",https://smithery.ai/server/linear-mcp-server,Remote,15.34k
,FFmpeg Video Processor,Manipulate video files effortlessly with this server. Resize videos to various resolutions and extract audio in multiple formats through simple API calls. Enhance your video processing capabilities with natural language requests using Claude Desktop integration.,이 서버로 비디오 파일을 손쉽게 조작하세요. 간단한 API 호출을 통해 비디오를 다양한 해상도로 조정하고 여러 형식으로 오디오를 추출하세요. Claude Desktop 통합을 사용하여 자연어 요청으로 비디오 처리 기능을 강화하세요.,https://smithery.ai/server/@bitscorp-mcp/mcp-ffmpeg,Local,15.13k
